きい,0,0,0,動詞,自立,*,*,一段,未然形・長音化,きる,キイ,キー
みい,0,0,0,動詞,非自立,*,*,一段,未然形・長音化,みる,ミイ,ミー
ひい,0,0,0,動詞,自立,*,*,一段,未然形・長音化,ひる,ヒイ,ヒー
いい,0,0,0,動詞,自立,*,*,一段,未然形・長音化,いる,イイ,イー
にい,0,0,0,動詞,自立,*,*,一段,未然形・長音化,にる,ニイ,ニー
しい,0,0,0,動詞,自立,*,*,サ変・スル,未然形・長音化,する,シイ,シー
せえ,0,0,0,動詞,自立,*,*,サ変・スル,未然形・長音化,する,セエ,セー
来え,0,0,0,動詞,自立,*,*,カ変・来ル,未然形・長音化,来る,ケエ,ケー
来う,0,0,0,動詞,自立,*,*,カ変・来ル,未然形・長音化,来る,コウ,コー
来お,0,0,0,動詞,自立,*,*,カ変・来ル,未然形・長音化,来る,コオ,コー
来い,0,0,0,動詞,自立,*,*,カ変・来ル,未然形・長音化,来る,キイ,キー
こう,0,0,0,動詞,自立,*,*,カ変・クル,未然形・長音化,くる,コウ,コー
こお,0,0,0,動詞,自立,*,*,カ変・クル,未然形・長音化,くる,コオ,コー
こえ,0,0,0,動詞,自立,*,*,カ変・クル,未然形・長音化,くる,コエ,コエ
きい,0,0,0,動詞,自立,*,*,カ変・クル,未然形・長音化,くる,キイ,キー
けえ,0,0,0,動詞,自立,*,*,カ変・クル,未然形・長音化,くる,ケエ,ケー
来え,0,0,0,動詞,非自立,*,*,カ変・来ル,未然形・長音化,来る,ケエ,ケー
来お,0,0,0,動詞,非自立,*,*,カ変・来ル,未然形・長音化,来る,コオ,コー
来い,0,0,0,動詞,非自立,*,*,カ変・来ル,未然形・長音化,来る,キイ,キー
こお,0,0,0,動詞,非自立,*,*,カ変・クル,未然形・長音化,くる,コオ,コー
こえ,0,0,0,動詞,非自立,*,*,カ変・クル,未然形・長音化,くる,コエ,コエ
きい,0,0,0,動詞,非自立,*,*,カ変・クル,未然形・長音化,くる,キイ,キー
けえ,0,0,0,動詞,非自立,*,*,カ変・クル,未然形・長音化,くる,ケエ,ケー
へえ,0,0,0,動詞,自立,*,*,一段,連用形・長音化,へる,ヘエ,ヘー
得え,0,0,0,動詞,自立,*,*,一段,連用形・長音化,得る,エエ,エー
ええ,0,0,0,動詞,自立,*,*,一段,連用形・長音化,える,エエ,エー
ええ,0,0,0,動詞,非自立,*,*,一段,連用形・長音化,える,エエ,エー
寝え,0,0,0,動詞,自立,*,*,一段,連用形・長音化,寝る,ネエ,ネー
得え,0,0,0,動詞,非自立,*,*,一段,連用形・長音化,得る,エエ,エー
ねえ,0,0,0,動詞,自立,*,*,一段,連用形・長音化,ねる,ネエ,ネー
でえ,0,0,0,動詞,非自立,*,*,一段,連用形・長音化,でる,デエ,デー
出え,0,0,0,動詞,自立,*,*,一段,連用形・長音化,出る,デエ,デー
獲え,0,0,0,動詞,自立,*,*,一段,連用形・長音化,獲る,エエ,エー
経え,0,0,0,動詞,自立,*,*,一段,連用形・長音化,経る,ヘエ,ヘー
でえ,0,0,0,動詞,自立,*,*,一段,連用形・長音化,でる,デエ,デー
鋳い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,鋳る,イイ,イー
看い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,看る,ミイ,ミー
煮い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,煮る,ニイ,ニー
干い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,干る,ヒイ,ヒー
着い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,着る,キイ,キー
観い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,観る,ミイ,ミー
見い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,見る,ミイ,ミー
診い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,診る,ミイ,ミー
居い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,居る,イイ,イー
似い,0,0,0,動詞,自立,*,*,一段,連用形・長音化,似る,ニイ,ニー
いい,0,0,0,動詞,非自立,*,*,一段,連用形・長音化,いる,イイ,イー
みい,0,0,0,動詞,自立,*,*,一段,連用形・長音化,みる,ミイ,ミー
きい,0,0,0,動詞,自立,*,*,一段,連用形・長音化,きる,キイ,キー
みい,0,0,0,動詞,非自立,*,*,一段,連用形・長音化,みる,ミイ,ミー
ひい,0,0,0,動詞,自立,*,*,一段,連用形・長音化,ひる,ヒイ,ヒー
いい,0,0,0,動詞,自立,*,*,一段,連用形・長音化,いる,イイ,イー
にい,0,0,0,動詞,自立,*,*,一段,連用形・長音化,にる,ニイ,ニー
しい,0,0,0,動詞,自立,*,*,サ変・スル,連用形・長音化,する,シイ,シー
せえ,0,0,0,動詞,自立,*,*,サ変・スル,連用形・長音化,する,セエ,セー
来え,0,0,0,動詞,自立,*,*,カ変・来ル,連用形・長音化,来る,ケエ,ケー
来い,0,0,0,動詞,自立,*,*,カ変・来ル,連用形・長音化,来る,キイ,キー
こえ,0,0,0,動詞,自立,*,*,カ変・クル,連用形・長音化,くる,コエ,コエ
けえ,0,0,0,動詞,自立,*,*,カ変・クル,連用形・長音化,くる,ケエ,ケー
来え,0,0,0,動詞,非自立,*,*,カ変・来ル,連用形・長音化,来る,ケエ,ケー
来い,0,0,0,動詞,非自立,*,*,カ変・来ル,連用形・長音化,来る,キイ,キー
こえ,0,0,0,動詞,非自立,*,*,カ変・クル,連用形・長音化,くる,コエ,コエ
けえ,0,0,0,動詞,非自立,*,*,カ変・クル,連用形・長音化,くる,ケエ,ケー
